Image_ID,Question,Image_Path,Answer,Other Option 1,Other Option 2,Other Option 3
818tG+KWSOL,How many eyelets are visible on this curtain?,1186e724.jpg,Eight,Four,Six,Ten
818tG+KWSOL,Is the curtain shown hanging on a rod?,1186e724.jpg,Yes,No,Partially,Not visible
818tG+KWSOL,Does the curtain appear to be solid-colored or patterned?,1186e724.jpg,Solid,Patterned,Striped,Floral
91a841fxn8L,What is this product?,ab20cfbd.jpg,Comforter set,Sheet set,Duvet cover,Pillow set
91a841fxn8L,Which category best describes this product?,ab20cfbd.jpg,Bedding,Home Decor,Bath Linen,Furniture
91a841fxn8L,What is the primary color of this comforter set?,ab20cfbd.jpg,Coral,Blue,White,Red
91a841fxn8L,How many pieces are included in this set?,ab20cfbd.jpg,Five,Three,Seven,Four
91a841fxn8L,What is the dominant pattern on the comforter?,ab20cfbd.jpg,Medallion,Floral,Geometric,Stripes
91a841fxn8L,What size is the shown bedding set?,ab20cfbd.jpg,Twin/Twin XL,Queen,King,Full
71nF0zZBLlL,What is this product?,4fa197ed.jpg,Mats,Placemats,Coasters,Tablecloths
71nF0zZBLlL,Which category best describes this product?,4fa197ed.jpg,Home,Kitchen,Office,Bathroom
71nF0zZBLlL,What is the primary color of this Mats?,4fa197ed.jpg,Multicolor,Blue,Red,Green
71nF0zZBLlL,How many mats are in the set?,4fa197ed.jpg,Six,Three,Four,Eight
71nF0zZBLlL,What is the apparent material of the mats?,4fa197ed.jpg,Plastic,Rubber,Cloth,Wood
71nF0zZBLlL,What is the shape of the design on mats?,4fa197ed.jpg,Circles,Squares,Flowers,Stripes
B1y9eY2Rh7S,What is this product?,68b3368f.jpg,Door Curtain,Door Curtain,Shower Curtain,Window Curtain
B1y9eY2Rh7S,Which category best describes this product?,68b3368f.jpg,Home Decor,Home Decor,Bathroom Accessories,Bedroom Accessories
B1y9eY2Rh7S,What is the primary color of this Door Curtain?,68b3368f.jpg,Green,Green,Blue,Red
B1y9eY2Rh7S,What pattern is on the door curtain?,68b3368f.jpg,Fern,Fern,Floral,Geometric
B1y9eY2Rh7S,Does the curtain appear to have eyelets?,68b3368f.jpg,No,Yes,No,Partially
91GVqOVt86L,What is this product?,4ba0ce2e.jpg,Towel set,Sheet set,Bathrobe set,Pillow set
91GVqOVt86L,Which category best describes this product?,4ba0ce2e.jpg,Bath linen,Kitchen linen,Bedroom linen,Home decor
91GVqOVt86L,What is the primary color of this Towel set?,4ba0ce2e.jpg,Navy,White,Gray,Beige
91GVqOVt86L,How many pieces are in this towel set?,4ba0ce2e.jpg,Six,Four,Eight,Ten
91GVqOVt86L,What type of cotton is used in this towel set?,4ba0ce2e.jpg,Egyptian,Supima,Pima,Turkish
71dfLfKFjjL,What is this product?,f2473d97.jpg,Apron,Apron,Oven mitt,Dishcloth
71dfLfKFjjL,Which category best describes this product?,f2473d97.jpg,Kitchen Linen,Kitchen Linen,Home Decor,Bathroom Accessory
71dfLfKFjjL,What is the primary color of this apron?,f2473d97.jpg,Blue,Blue,Red,Green
71dfLfKFjjL,Does this apron have a pocket?,f2473d97.jpg,Yes,Yes,No,Partially
71dfLfKFjjL,What is the pattern of this apron?,f2473d97.jpg,Paisley,Paisley,Striped,Polka Dot
71dfLfKFjjL,Is the apron made of cotton?,f2473d97.jpg,Yes,Yes,No,Partially
91hFEYMn+YL,What is this product?,c1ad65e7.jpg,Quilt,Blanket,Duvet,Comforter
91hFEYMn+YL,Which category best describes this product?,c1ad65e7.jpg,Bedding,Home Decor,Bath Linen,Furniture
91hFEYMn+YL,What is the primary color of this Quilt?,c1ad65e7.jpg,Blue,White,Red,Green
91hFEYMn+YL,What is the pattern on the quilt?,c1ad65e7.jpg,Stripes,Floral,Solid,Geometric
91hFEYMn+YL,Is the quilt reversible?,c1ad65e7.jpg,Yes,No,Partially,Not visible
91hFEYMn+YL,What size is the quilt shown in the image?,c1ad65e7.jpg,Single,Double,Queen,King
91AoMNQmfML,What is this product?,643def0b.jpg,Picnic blanket,Picnic blanket,Beach towel,Camping mat
91AoMNQmfML,Which category best describes this product?,643def0b.jpg,Outdoor picnic blanket,Outdoor picnic blanket,Home textile,Camping gear
91AoMNQmfML,What is the primary color of this picnic blanket?,643def0b.jpg,Blue,Blue,Green,Red
91AoMNQmfML,Is the blanket waterproof?,643def0b.jpg,Yes,Yes,No,Partially
91AoMNQmfML,Does the blanket have a pattern?,643def0b.jpg,Yes,Yes,No,Partially
91AoMNQmfML,What is the pattern on the blanket?,643def0b.jpg,Plaid,Plaid,Striped,Floral
71+VKQmGXiL,What is this product?,798cda26.jpg,Comforter set,Sheet set,Pillow set,Duvet cover
71+VKQmGXiL,Which category best describes this product?,798cda26.jpg,Bedding,Home decor,Bath linens,Furniture
71+VKQmGXiL,What is the primary color of this comforter set?,798cda26.jpg,Gray,White,Blue,Black
71+VKQmGXiL,Does this comforter set include a fitted sheet with storage pockets?,798cda26.jpg,Yes,No,Partially,Not visible
71+VKQmGXiL,What pattern is on the comforter and pillow shams?,798cda26.jpg,Stripe,Floral,Solid,Geometric
71+VKQmGXiL,What size is the bed shown in the image?,798cda26.jpg,Twin/Twin XL,Full,Queen,King
91-kTemZ9PL,What is this product?,212118c5.jpg,Curtains,Curtains,Drapes,Shades
91-kTemZ9PL,Which category best describes this product?,212118c5.jpg,Window Treatments,Window Treatments,Home Decor,Bedroom Accessories
91-kTemZ9PL,What is the primary color of these curtains?,212118c5.jpg,Taupe,Taupe,Beige,Gray
91-kTemZ9PL,What type of rod pocket do these curtains have?,212118c5.jpg,Standard,Standard,Grommet,Tab Top
91-kTemZ9PL,How many panels are included in this set?,212118c5.jpg,Two,Two,One,Three
91-kTemZ9PL,Are tie backs included with these curtains?,212118c5.jpg,Yes,Yes,No,Partially
81VMagVK06L,What is this product?,0a6240cc.jpg,Comforter,Duvet,Quilt,Blanket
81VMagVK06L,Which category best describes this product?,0a6240cc.jpg,Bedding,Home Decor,Furniture,Bath
81VMagVK06L,What is the primary color of this Comforter?,0a6240cc.jpg,Green,White,Gray,Blue
81VMagVK06L,Is the comforter reversible?,0a6240cc.jpg,Yes,No,Partially,Not visible
81VMagVK06L,What is the pattern on the comforter?,0a6240cc.jpg,Floral,Geometric,Striped,Solid
81VMagVK06L,Does the comforter appear to be lightweight?,0a6240cc.jpg,Yes,No,Partially,Not visible
81sYE3GjiwL,What is this product?,42b23fb5.jpg,Curtains,Drapes,Blinds,Shades
81sYE3GjiwL,Which category best describes this product?,42b23fb5.jpg,Home Decor,Bedroom Accessories,Bathroom Accessories,Kitchen Textiles
81sYE3GjiwL,What is the primary color of this Curtains?,42b23fb5.jpg,Blue,Green,Red,Yellow
81sYE3GjiwL,How many curtains are included in this set?,42b23fb5.jpg,Two,One,Three,Four
81sYE3GjiwL,What is the pattern on the curtains?,42b23fb5.jpg,Geometric,Floral,Solid,Striped
81sYE3GjiwL,What type of hanging mechanism do the curtains use?,42b23fb5.jpg,Eyelets,Rod pockets,Grommets,Clips
715B42pP4pL,What is this product?,85a6899a.jpg,Comforter,Duvet,Blanket,Quilt
715B42pP4pL,Which category best describes this product?,85a6899a.jpg,Bedding,Home Decor,Bath Linen,Furniture
715B42pP4pL,What is the primary color of this comforter?,85a6899a.jpg,Purple,Blue,White,Gray
715B42pP4pL,Is the comforter reversible?,85a6899a.jpg,Yes,No,Partially,Not visible
715B42pP4pL,What is the approximate size of this comforter based on the image?,85a6899a.jpg,Single,Double,Queen,King
715B42pP4pL,How many colors are visible on the comforter?,85a6899a.jpg,Two,One,Three,Four
91sXQN80MhL,What is this product?,613c908b.jpg,Door Curtains,Window Curtains,Shower Curtains,Drapes
91sXQN80MhL,Which category best describes this product?,613c908b.jpg,Home Furnishings,Home Decor,Bathroom Accessories,Textiles
91sXQN80MhL,What is the primary color of this Door Curtains?,613c908b.jpg,Grey,White,Black,Beige
91sXQN80MhL,How many door curtains are included in the set?,613c908b.jpg,Two,One,Three,Four
91sXQN80MhL,What type of pattern is visible on the curtains?,613c908b.jpg,Geometric,Floral,Solid,Striped
91sXQN80MhL,What is the apparent hanging mechanism of these curtains?,613c908b.jpg,Eyelets,Rod pocket,Grommets,Pinch pleats
915nOGNcecL,What is this product?,b893fe60.jpg,Storage totes,Laundry baskets,Shopping bags,Gift bags
915nOGNcecL,Which category best describes this product?,b893fe60.jpg,Storage organizers,Home decor,Craft supplies,Bathroom accessories
915nOGNcecL,What is the primary color of this storage totes?,b893fe60.jpg,Black,Beige,Green,Red
915nOGNcecL,How many totes are in the set?,b893fe60.jpg,Three,One,Two,Four
915nOGNcecL,What is the pattern on the tote?,b893fe60.jpg,Plaid,Striped,Solid,Floral
915nOGNcecL,Is the fabric reversible?,b893fe60.jpg,Yes,No,Partially,Not visible
710b-nSsQNL,What is this product?,f4376c02.jpg,Pillowcases,Sheets,Towels,Blanket
710b-nSsQNL,Which category best describes this product?,f4376c02.jpg,Bedding,Bath,Kitchen,Living Room
710b-nSsQNL,What is the primary color of this Pillowcases?,f4376c02.jpg,Beige,White,Gray,Brown
710b-nSsQNL,How many pillowcases are in the image?,f4376c02.jpg,Two,One,Three,Four
710b-nSsQNL,What is the apparent texture of the pillowcases?,f4376c02.jpg,Smooth,Rough,Fuzzy,Wrinkled
71S29uIvulL,What is this product?,18741f91.jpg,Pillowcases,Sheets,Towels,Blanket
71S29uIvulL,Which category best describes this product?,18741f91.jpg,Bedding,Bath,Home Decor,Linens
71S29uIvulL,What is the primary color of this Pillowcases?,18741f91.jpg,Light Blue,Dark Blue,White,Gray
71S29uIvulL,How many pillowcases are in the pack?,18741f91.jpg,Two,One,Four,Three
71S29uIvulL,What is the pattern on the pillowcases?,18741f91.jpg,Chevron,Floral,Striped,Solid
71S29uIvulL,Is the pattern visible on both pillowcases?,18741f91.jpg,Yes,No,Partially,Not visible
61965Les3GL,What is this product?,aa19a4d2.jpg,Apron,Apron,Oven mitt,Dishcloth
61965Les3GL,Which category best describes this product?,aa19a4d2.jpg,Kitchen Linen,Kitchen Linen,Home Decor,Clothing
61965Les3GL,What is the primary color of this apron?,aa19a4d2.jpg,Teal,Teal,Blue,Green
61965Les3GL,Does this apron have a pocket?,aa19a4d2.jpg,Yes,Yes,No,Partially
61965Les3GL,Is the neck strap adjustable?,aa19a4d2.jpg,Yes,Yes,No,Partially
61965Les3GL,What pattern is on the apron?,aa19a4d2.jpg,Paisley,Paisley,Stripes,Plaid
913JKG8JGGL,What is this product?,ff04ea64.jpg,Comforter,Quilt,Duvet,Blanket
913JKG8JGGL,Which category best describes this product?,ff04ea64.jpg,Bedding,Home Decor,Bath Linen,Furniture
913JKG8JGGL,What is the primary color of this Comforter?,ff04ea64.jpg,Grey,Teal,White,Blue
913JKG8JGGL,Is the comforter reversible?,ff04ea64.jpg,Yes,No,Partially,Not visible
913JKG8JGGL,What pattern is visible on the comforter?,ff04ea64.jpg,Diamond,Floral,Stripes,Solid
913JKG8JGGL,What size is the comforter shown?,ff04ea64.jpg,Double,Single,King,Queen
A1RFuYo2F4L,What is this product?,c1e5bcbe.jpg,Comforter,Blanket,Quilt,Duvet
A1RFuYo2F4L,Which category best describes this product?,c1e5bcbe.jpg,Bedding,Home Decor,Bath Linen,Furniture
A1RFuYo2F4L,What is the primary color of this Comforter?,c1e5bcbe.jpg,Teal,Green,White,Blue
A1RFuYo2F4L,What is the pattern on the comforter?,c1e5bcbe.jpg,Printed,Plain,Solid,Striped
A1RFuYo2F4L,Is the comforter reversible?,c1e5bcbe.jpg,Yes,No,Partially,Not visible
A1RFuYo2F4L,What is the filling material of the comforter?,c1e5bcbe.jpg,Polyester,Cotton,Down,Wool
71EO6qnuVTL,What is this product?,273719e4.jpg,Sheet set,Comforter,Pillowcases,Blanket
71EO6qnuVTL,Which category best describes this product?,273719e4.jpg,Bedding,Bath,Home Decor,Kitchen
71EO6qnuVTL,What is the primary color of this sheet set?,273719e4.jpg,Spa Blue,Navy Blue,White,Gray
71EO6qnuVTL,Is the sheet set folded in the image?,273719e4.jpg,Yes,No,Partially,Not visible
71EO6qnuVTL,What size is the sheet set shown in the image?,273719e4.jpg,Full,Queen,King,Twin
71EO6qnuVTL,How many pieces of sheets are visible in the image?,273719e4.jpg,Three,One,Two,Four
81cbetRoiHL,What is this product?,0ca909eb.jpg,Door Curtains,Window Curtains,Shower Curtains,Drapes
81cbetRoiHL,Which category best describes this product?,0ca909eb.jpg,Home Furnishings,Home Decor,Textiles,Bath Accessories
81cbetRoiHL,What is the primary color of this Door Curtains?,0ca909eb.jpg,Plum Purple,Burgundy,Maroon,Dark Red
81cbetRoiHL,How many curtains are included in the set?,0ca909eb.jpg,Two,One,Three,Four
81cbetRoiHL,What type of hanging mechanism do these curtains use?,0ca909eb.jpg,Eyelets,Rod pockets,Grommets,Rings
81cbetRoiHL,Are there patterns visible on the curtains?,0ca909eb.jpg,No,Yes,Partially,Not visible
51zsMFGNv8L,What is this product?,d398f391.jpg,Sheet set,Pillowcase,Blanket,Towel
51zsMFGNv8L,Which category best describes this product?,d398f391.jpg,Bedding,Bath,Kitchen,Home Decor
51zsMFGNv8L,What is the primary color of this sheet set?,d398f391.jpg,White,Blue,Grey,Beige
51zsMFGNv8L,How many pillowcases are included in this twin sheet set?,d398f391.jpg,One,Two,Three,Zero
51zsMFGNv8L,What is the material of this sheet set?,d398f391.jpg,Microfiber,Cotton,Silk,Linen
51zsMFGNv8L,Does this sheet set have fitted sheet?,d398f391.jpg,Yes,No,Partially,Not visible
515OAIIy15L,What is this product?,37ec1531.jpg,Finials,Finials,Curtain Rods,Hooks
515OAIIy15L,Which category best describes this product?,37ec1531.jpg,Window Hardware,Window Hardware,Furniture,Home Decor
515OAIIy15L,What is the primary color of this finials?,37ec1531.jpg,Bronze,Bronze,Silver,Gold
515OAIIy15L,How many finials are included in this set?,37ec1531.jpg,Two,Two,One,Four
515OAIIy15L,What is the shape of the finials?,37ec1531.jpg,Round,Round,Square,Rectangular
515OAIIy15L,Are the finials designed for a single or double rod?,37ec1531.jpg,Double,Double,Single,Triple
91FuyvPtWSL,What is this product?,1387c395.jpg,Pillow cover,Pillow insert,Blanket,Sheet
91FuyvPtWSL,Which category best describes this product?,1387c395.jpg,Home decor,Bedding,Furniture,Kitchen
91FuyvPtWSL,What is the primary color of this pillow cover?,1387c395.jpg,Black,White,Grey,Blue
91FuyvPtWSL,What is the apparent size of the pillow cover (in inches)?,1387c395.jpg,20x20,18x18,22x22,16x16
91FuyvPtWSL,Does this pillow cover appear to have a pattern on one side?,1387c395.jpg,Yes,No,Partially,Not visible
91FuyvPtWSL,Is the pillow cover shown filled with stuffing?,1387c395.jpg,No,Yes,Partially,Not applicable
71sdBiTSFRL,What is this product?,e8aa46ae.jpg,Oven Glove,Oven Glove,Kitchen Apron,Pot Holder
71sdBiTSFRL,Which category best describes this product?,e8aa46ae.jpg,Kitchen Linens,Kitchen Linens,Cookware,Tableware
71sdBiTSFRL,What is the primary color of this oven glove?,e8aa46ae.jpg,Teal,Teal,Blue,Green
71sdBiTSFRL,Is the oven glove quilted?,e8aa46ae.jpg,Yes,Yes,No,Partially
71sdBiTSFRL,Does the oven glove have a pattern?,e8aa46ae.jpg,Yes,Yes,No,Partially
71sdBiTSFRL,What is the pattern on the oven glove?,e8aa46ae.jpg,Paisley,Paisley,Floral,Geometric
71YvQtThCoL,What is this product?,343061e9.jpg,Comforter Set,Comforter Set,Sheet Set,Duvet Cover
71YvQtThCoL,Which category best describes this product?,343061e9.jpg,Bedding,Bedding,Bath,Home Decor
71YvQtThCoL,What is the primary color of this Comforter Set?,343061e9.jpg,Light Blue,Light Blue,Dark Blue,White
71YvQtThCoL,Is the comforter set reversible?,343061e9.jpg,Yes,Yes,No,Partially
71YvQtThCoL,What pattern is on the comforter set?,343061e9.jpg,Boho Stripe,Boho Stripe,Solid,Floral
71YvQtThCoL,Does the fitted sheet have storage pockets?,343061e9.jpg,Yes,Yes,No,Partially
91Ie9muSjPL,What is this product?,e169983f.jpg,Comforter,Quilt,Blanket,Duvet
91Ie9muSjPL,Which category best describes this product?,e169983f.jpg,Bedding,Home Decor,Furniture,Bath
91Ie9muSjPL,What is the primary color of this Comforter?,e169983f.jpg,White,Green,Yellow,Beige
91Ie9muSjPL,What is the pattern on the comforter?,e169983f.jpg,Floral,Geometric,Striped,Solid
91Ie9muSjPL,Is the comforter reversible?,e169983f.jpg,Yes,No,Partially,Not visible
91Ie9muSjPL,What is the approximate size of the comforter shown in the image (based on the bed size)?,e169983f.jpg,Single,Double,Queen,King
71cSzvXR8LL,What is this product?,f4632878.jpg,Blanket,Pillow,Towel,Sheet
71cSzvXR8LL,Which category best describes this product?,f4632878.jpg,Throws,Bedspreads,Sheets,Pillows
71cSzvXR8LL,What is the primary color of this blanket?,f4632878.jpg,Charcoal,Beige,White,Navy
71cSzvXR8LL,Is this blanket reversible?,f4632878.jpg,Yes,No,Partially,Not visible
71cSzvXR8LL,What is the apparent texture of the blanket?,f4632878.jpg,Soft,Rough,Stiff,Smooth
71cSzvXR8LL,Does the blanket appear to be machine washable (based on visual cues alone)?,f4632878.jpg,Not applicable,Yes,No,Partially
419lgiY-9nL,What is this product?,c12b71c9.jpg,Finials,Rods,Curtains,Holders
419lgiY-9nL,Which category best describes this product?,c12b71c9.jpg,Window Hardware,Home Decor,Furniture,Bathroom Accessories
419lgiY-9nL,What is the primary color of this finials?,c12b71c9.jpg,Bronze,Silver,Gold,Black
419lgiY-9nL,How many finials are included in this set?,c12b71c9.jpg,Two,One,Three,Four
419lgiY-9nL,What is the design of the finials?,c12b71c9.jpg,Lattice Cage,Ball,Simple,Floral
419lgiY-9nL,What type of rod are these finials compatible with?,c12b71c9.jpg,1 inch,0.5 inch,1.5 inch,2 inch
811LWdJmdML,What is this product?,c310d6d6.jpg,Curtains,Curtains,Drapes,Blinds
811LWdJmdML,Which category best describes this product?,c310d6d6.jpg,Window Treatments,Window Treatments,Home Decor,Bedding
811LWdJmdML,What is the primary color of this Curtains?,c310d6d6.jpg,Black,Black,Gray,Brown
811LWdJmdML,Do these curtains appear to have grommets based on the image?,c310d6d6.jpg,No,Yes,No,Partially
811LWdJmdML,How many curtain panels are visually apparent in the image?,c310d6d6.jpg,Multiple,One,Two,Multiple
811LWdJmdML,"What is the general texture of the curtains, based on the image?",c310d6d6.jpg,Smooth,Smooth,Rough,Textured
91lGp3GQnsL,What is this product?,d032dde2.jpg,Storage Tote,Storage Tote,Laundry Basket,Shopping Bag
91lGp3GQnsL,Which category best describes this product?,d032dde2.jpg,Storage,Storage,Home Decor,Bathroom Accessories
91lGp3GQnsL,What is the primary color of this Storage Tote?,d032dde2.jpg,Black,Black,Green,White
91lGp3GQnsL,How many totes are there in the set?,d032dde2.jpg,Three,One,Three,Five
91lGp3GQnsL,What is the pattern on the tote?,d032dde2.jpg,Plaid,Plaid,Striped,Solid
91lGp3GQnsL,Is the tote reversible?,d032dde2.jpg,Yes,Yes,No,Partially
A1RPwD9lTBL,What is this product?,7f9be2d3.jpg,Pillowcases,Sheets,Towels,Blanket
A1RPwD9lTBL,Which category best describes this product?,7f9be2d3.jpg,Bedding,Bath,Home Decor,Kitchen
A1RPwD9lTBL,What is the primary color of this Pillowcases?,7f9be2d3.jpg,White,Grey,Blue,Black
A1RPwD9lTBL,What is the size of the pillowcases (in cm) mentioned on the label?,7f9be2d3.jpg,50 x 80,40 x 60,60 x 80,70 x 90
